CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"61737197","2020-12-04 21:21:06.000000","Y","2020-12-05T07:18:30.517000","625","0.0004714024","24305","UNAMSAT","PAYLOAD","MEDIUM","5.00","36656","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61737294","2020-12-04 21:21:10.000000","Y","2020-12-05T03:21:01.035000","39","0.004372453","25367","COSMOS 2356","PAYLOAD","MEDIUM","5.00","37687","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61738068","2020-12-04 21:19:27.000000","Y","2020-12-06T11:53:28.464000","78","0.000660636","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61738719","2020-12-04 21:23:07.000000","Y","2020-12-07T06:50:12.561000","33","0.0001687353","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00"
"61739045","2020-12-04 21:19:36.000000","Y","2020-12-07T01:55:04.051000","82","0.00102666","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00","16181","COSMOS 1697","PAYLOAD","LARGE","5.00"
"61739315","2020-12-04 21:19:59.000000","Y","2020-12-05T03:21:01.035000","39","0.004372453","37687","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","25367","COSMOS 2356","PAYLOAD","MEDIUM","5.00"
"61739692","2020-12-04 21:21:23.000000","Y","2020-12-05T20:42:56.489000","105","0.0001984537","38826","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","41427","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61740535","2020-12-04 21:21:15.000000","Y","2020-12-05T20:42:56.489000","105","0.0001984537","41427","NOAA 16 DEB","DEBRIS","SMALL","1.00","38826","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61745611","2020-12-04 21:46:13.000000","Y","2020-12-06T20:02:58.326000","4438","","43235","FREGAT R/B","ROCKET BODY","LARGE","0.00","21151","INMARSAT 2-F2 R/B(PAM-D)","ROCKET BODY","LARGE","0.00"
"61750073","2020-12-04 21:20:44.000000","Y","2020-12-07T06:50:12.561000","33","0.0001687353","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00"
"61786985","2020-12-05 03:59:06.000000","Y","2020-12-07T04:01:17.090000","321","0.0002437893","11111","COSMOS 1048","PAYLOAD","LARGE","5.00","34914","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61787300","2020-12-05 03:59:04.000000","Y","2020-12-07T01:55:04.035000","232","0.00101925","16181","COSMOS 1697","PAYLOAD","LARGE","5.00","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"61787611","2020-12-05 03:28:27.000000","Y","2020-12-06T20:02:58.304000","3750","","21151","INMARSAT 2-F2 R/B(PAM-D)","ROCKET BODY","LARGE","0.00","43235","FREGAT R/B","ROCKET BODY","LARGE","0.00"
"61787716","2020-12-05 03:59:02.000000","Y","2020-12-05T16:57:11.058000","111","0.0006718384","22326","SL-16 DEB","DEBRIS","SMALL","1.00","38157","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61787726","2020-12-05 03:59:03.000000","Y","2020-12-05T04:58:41.204000","130","0.0001778849","22803","SL-16 R/B","ROCKET BODY","LARGE","3.00","30816","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61788092","2020-12-05 03:59:10.000000","Y","2020-12-05T07:18:30.518000","592","0.0005643765","24305","UNAMSAT","PAYLOAD","MEDIUM","5.00","36656","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61788407","2020-12-05 03:59:02.000000","Y","2020-12-06T20:53:51.040000","90","0.0002937944","26103","TAURUS R/B","ROCKET BODY","LARGE","3.00","36479","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61788748","2020-12-05 03:59:15.000000","Y","2020-12-07T10:06:59.046000","948","0.0004538219","27598","FEDSAT","PAYLOAD","MEDIUM","5.00","270146","UNKNOWN","UNKNOWN","","3.00"
"61789611","2020-12-05 03:59:02.000000","Y","2020-12-08T01:55:23.827000","78","0.0001548655","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61789622","2020-12-05 03:59:03.000000","Y","2020-12-05T04:58:41.204000","130","0.0001778849","30816","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","22803","SL-16 R/B","ROCKET BODY","LARGE","3.00"
"61790587","2020-12-05 03:59:01.000000","Y","2020-12-07T06:50:12.542000","44","0.0004961356","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00"
"61790909","2020-12-05 03:59:02.000000","Y","2020-12-06T20:53:51.040000","90","0.0002937944","36479","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","26103","TAURUS R/B","ROCKET BODY","LARGE","3.00"
"61791696","2020-12-05 03:59:02.000000","Y","2020-12-05T16:57:11.058000","111","0.0006718384","38157","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","22326","SL-16 DEB","DEBRIS","SMALL","1.00"
"61791878","2020-12-05 03:59:02.000000","Y","2020-12-05T20:42:56.478000","103","0.0002039972","38826","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","41427","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61793553","2020-12-05 03:59:02.000000","Y","2020-12-05T20:42:56.478000","103","0.0002039972","41427","NOAA 16 DEB","DEBRIS","SMALL","1.00","38826","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61795788","2020-12-05 03:59:02.000000","Y","2020-12-08T01:55:23.827000","78","0.0001548655","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61799418","2020-12-05 03:28:27.000000","Y","2020-12-06T20:02:58.304000","3750","","43235","FREGAT R/B","ROCKET BODY","LARGE","0.00","21151","INMARSAT 2-F2 R/B(PAM-D)","ROCKET BODY","LARGE","0.00"
"61806926","2020-12-05 03:59:01.000000","Y","2020-12-07T06:50:12.542000","44","0.0004961356","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00"
"61844265","2020-12-05 11:11:20.000000","Y","2020-12-08T09:46:22.499000","765","0.0005531004","1641","OV2-1","PAYLOAD","MEDIUM","5.00","34859","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61844331","2020-12-05 11:11:16.000000","Y","2020-12-08T11:10:30.297000","469","0.003988399","7003","AUREOLE 2","PAYLOAD","LARGE","5.00","16611","COSMOS 1733","PAYLOAD","LARGE","5.00"
"61844434","2020-12-05 11:11:10.000000","Y","2020-12-06T11:53:28.452000","41","0.001291501","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"61844495","2020-12-05 11:11:11.000000","Y","2020-12-07T01:55:04.053000","66","0.001342667","16181","COSMOS 1697","PAYLOAD","LARGE","5.00","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"61844531","2020-12-05 11:11:16.000000","Y","2020-12-08T11:10:30.297000","469","0.003988399","16611","COSMOS 1733","PAYLOAD","LARGE","5.00","7003","AUREOLE 2","PAYLOAD","LARGE","5.00"
"61845195","2020-12-05 11:11:10.000000","Y","2020-12-06T11:53:28.452000","41","0.001291501","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61845254","2020-12-05 11:11:12.000000","Y","2020-12-08T01:55:23.880000","78","0.0001406424","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61845690","2020-12-05 11:11:10.000000","Y","2020-12-07T06:50:12.557000","41","0.004698708","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00"
"61845765","2020-12-05 11:11:11.000000","Y","2020-12-07T01:55:04.053000","66","0.001342667","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00","16181","COSMOS 1697","PAYLOAD","LARGE","5.00"
"61848902","2020-12-05 11:11:12.000000","Y","2020-12-08T01:55:23.880000","78","0.0001406424","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61859329","2020-12-05 11:11:10.000000","Y","2020-12-07T06:50:12.557000","41","0.004698708","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00"
"61905453","2020-12-05 17:37:28.000000","Y","2020-12-08T09:46:22.477000","571","0.00112813","1641","OV2-1","PAYLOAD","MEDIUM","5.00","34859","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61905512","2020-12-05 17:37:27.000000","Y","2020-12-08T11:10:30.214000","537","0.0009872529","7003","AUREOLE 2","PAYLOAD","LARGE","5.00","16611","COSMOS 1733","PAYLOAD","LARGE","5.00"
"61905620","2020-12-05 17:37:17.000000","Y","2020-12-06T11:53:28.447000","10","0.001778381","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"61905676","2020-12-05 17:37:20.000000","Y","2020-12-07T01:55:04.041000","127","0.001288669","16181","COSMOS 1697","PAYLOAD","LARGE","5.00","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"61905711","2020-12-05 17:37:27.000000","Y","2020-12-08T11:10:30.214000","537","0.0009872529","16611","COSMOS 1733","PAYLOAD","LARGE","5.00","7003","AUREOLE 2","PAYLOAD","LARGE","5.00"
"61905811","2020-12-05 17:37:23.000000","Y","2020-12-08T03:12:14.785000","292","0.0001015265","20441","OSCAR 18 (WEBERSAT)","PAYLOAD","MEDIUM","5.00","32106","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61905924","2020-12-05 17:37:19.000000","Y","2020-12-08T16:07:27.370000","87","0.02141916","25635","ORSTED","PAYLOAD","MEDIUM","5.00","31910","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61905983","2020-12-05 17:37:24.000000","Y","2020-12-08T11:16:45.097000","307","0.0002066363","25731","SJ-5","PAYLOAD","LARGE","5.00","38725","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61906047","2020-12-05 17:37:29.000000","Y","2020-12-07T10:06:58.966000","697","0.001121339","27598","FEDSAT","PAYLOAD","MEDIUM","5.00","270146","UNKNOWN","UNKNOWN","","3.00"
"61906181","2020-12-05 17:37:17.000000","Y","2020-12-06T11:53:28.447000","10","0.001778381","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61906203","2020-12-05 17:37:19.000000","Y","2020-12-08T01:55:23.856000","78","0.0001437551","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61906264","2020-12-05 17:37:19.000000","Y","2020-12-08T16:07:27.370000","87","0.02141916","31910","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","25635","ORSTED","PAYLOAD","MEDIUM","5.00"
"61906351","2020-12-05 17:37:18.000000","Y","2020-12-07T06:50:12.542000","48","0.001108891","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00"
"61906447","2020-12-05 17:37:18.000000","Y","2020-12-06T02:58:52.915000","51","0.0001637655","36162","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","41365","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61906680","2020-12-05 17:37:19.000000","Y","2020-12-05T20:42:56.482000","106","0.0002036287","38826","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","41427","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61907198","2020-12-05 17:37:18.000000","Y","2020-12-06T02:58:52.915000","51","0.0001637655","41365","NOAA 16 DEB","DEBRIS","SMALL","1.00","36162","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61908709","2020-12-05 17:37:19.000000","Y","2020-12-08T16:46:49.428000","97","0.0001246569","42222","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","42339","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61908710","2020-12-05 17:37:19.000000","Y","2020-12-08T01:55:23.856000","78","0.0001437551","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61908711","2020-12-05 17:37:19.000000","Y","2020-12-08T16:46:49.428000","97","0.0001246569","42339","NOAA 16 DEB","DEBRIS","SMALL","1.00","42222","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61916044","2020-12-05 17:37:18.000000","Y","2020-12-07T06:50:12.542000","48","0.001108891","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00"
"61955224","2020-12-05 23:09:09.000000","Y","2020-12-08T09:46:22.470000","506","0.001268139","1641","OV2-1","PAYLOAD","MEDIUM","5.00","34859","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61955424","2020-12-05 23:09:10.000000","Y","2020-12-08T11:10:30.153000","582","0.0003034852","7003","AUREOLE 2","PAYLOAD","LARGE","5.00","16611","COSMOS 1733","PAYLOAD","LARGE","5.00"
"61955712","2020-12-05 23:09:06.000000","Y","2020-12-06T11:53:28.445000","41","0.002792249","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"61955849","2020-12-05 23:09:07.000000","Y","2020-12-07T01:55:04.033000","196","0.001274627","16181","COSMOS 1697","PAYLOAD","LARGE","5.00","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"61955897","2020-12-05 23:09:10.000000","Y","2020-12-08T11:10:30.153000","582","0.0003034852","16611","COSMOS 1733","PAYLOAD","LARGE","5.00","7003","AUREOLE 2","PAYLOAD","LARGE","5.00"
"61956093","2020-12-05 23:09:08.000000","Y","2020-12-08T03:12:14.767000","258","0.0001051603","20441","OSCAR 18 (WEBERSAT)","PAYLOAD","MEDIUM","5.00","32106","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61956788","2020-12-05 23:09:07.000000","Y","2020-12-08T16:07:27.372000","115","0.01797936","25635","ORSTED","PAYLOAD","MEDIUM","5.00","31910","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61956852","2020-12-05 23:09:09.000000","Y","2020-12-08T11:16:45.086000","467","0.0001920482","25731","SJ-5","PAYLOAD","LARGE","5.00","38725","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61956973","2020-12-05 23:09:06.000000","Y","2020-12-06T20:53:51.051000","95","0.0004637458","26103","TAURUS R/B","ROCKET BODY","LARGE","3.00","36479","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61957460","2020-12-05 23:09:11.000000","Y","2020-12-08T17:40:35.361000","789","0.0005887969","28221","NAXING 1","PAYLOAD","MEDIUM","5.00","22438","SL-16 DEB","DEBRIS","SMALL","1.00"
"61957539","2020-12-05 23:09:08.000000","Y","2020-12-08T21:27:48.287000","316","0.001022596","28479","SHIYAN 2 (SY-2)","PAYLOAD","LARGE","5.00","34991","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61957938","2020-12-05 23:09:06.000000","Y","2020-12-06T11:53:28.445000","41","0.002792249","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61958149","2020-12-05 23:09:06.000000","Y","2020-12-08T01:55:23.845000","78","0.0001375336","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61959170","2020-12-05 23:09:06.000000","Y","2020-12-07T06:50:12.539000","50","0.0001295793","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00"
"61959276","2020-12-05 23:09:06.000000","Y","2020-12-06T13:11:25.396000","55","0.0002851162","35037","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","38789","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61959502","2020-12-05 23:09:06.000000","Y","2020-12-06T02:58:52.912000","49","0.000167636","36162","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","41365","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61959519","2020-12-05 23:09:06.000000","Y","2020-12-06T20:53:51.051000","95","0.0004637458","36479","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","26103","TAURUS R/B","ROCKET BODY","LARGE","3.00"
"61960576","2020-12-05 23:09:06.000000","Y","2020-12-06T13:11:25.396000","55","0.0002851162","38789","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","35037","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"61962223","2020-12-05 23:09:06.000000","Y","2020-12-06T02:58:52.912000","49","0.000167636","41365","NOAA 16 DEB","DEBRIS","SMALL","1.00","36162","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61964442","2020-12-05 23:09:06.000000","Y","2020-12-08T16:46:49.413000","97","0.0001258256","42222","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","42339","NOAA 16 DEB","DEBRIS","SMALL","1.00"
"61964443","2020-12-05 23:09:06.000000","Y","2020-12-08T01:55:23.845000","78","0.0001375336","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"61964444","2020-12-05 23:09:06.000000","Y","2020-12-08T16:46:49.413000","97","0.0001258256","42339","NOAA 16 DEB","DEBRIS","SMALL","1.00","42222","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"61975522","2020-12-05 23:09:06.000000","Y","2020-12-07T06:50:12.539000","50","0.0001295793","45722","CZ-2C R/B","ROCKET BODY","LARGE","3.00","34088","IRIDIUM 33 DEB","DEBRIS","MEDIUM","1.00"
"62012205","2020-12-06 11:30:39.000000","Y","2020-12-09T00:43:39.123000","70","0.00296358","405","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00","9044","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"62012243","2020-12-06 11:30:50.000000","Y","2020-12-08T09:46:22.479000","544","0.001214852","1641","OV2-1","PAYLOAD","MEDIUM","5.00","34859","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62012502","2020-12-06 11:30:39.000000","Y","2020-12-09T00:43:39.123000","70","0.00296358","9044","SL-8 R/B","ROCKET BODY","LARGE","3.00","405","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00"
"62012514","2020-12-06 11:30:42.000000","Y","2020-12-09T02:39:31.129000","109","0.0002130475","9903","METEOR 1-27","PAYLOAD","LARGE","5.00","40999","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62012586","2020-12-06 11:30:37.000000","Y","2020-12-08T09:47:33.224000","10","0.001658125","12692","COSMOS 1275 DEB","DEBRIS","MEDIUM","1.00","29781","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62012730","2020-12-06 11:30:37.000000","Y","2020-12-06T11:53:28.447000","7","0.004152023","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00"
"62012873","2020-12-06 11:30:42.000000","Y","2020-12-07T01:55:04.043000","129","0.001362592","16181","COSMOS 1697","PAYLOAD","LARGE","5.00","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"62013134","2020-12-06 11:30:45.000000","Y","2020-12-08T03:12:14.782000","289","0.0001100096","20441","OSCAR 18 (WEBERSAT)","PAYLOAD","MEDIUM","5.00","32106","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62013755","2020-12-06 11:30:43.000000","Y","2020-12-08T16:07:27.397000","179","0.001585924","25635","ORSTED","PAYLOAD","MEDIUM","5.00","31910","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62013818","2020-12-06 11:30:44.000000","Y","2020-12-08T11:16:45.107000","256","0.0002682466","25731","SJ-5","PAYLOAD","LARGE","5.00","38725","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62013933","2020-12-06 11:30:38.000000","Y","2020-12-06T20:53:50.942000","49","0.001353015","26103","TAURUS R/B","ROCKET BODY","LARGE","3.00","36479","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62014313","2020-12-06 11:30:46.000000","Y","2020-12-08T17:40:35.646000","337","0.001277685","28221","NAXING 1","PAYLOAD","MEDIUM","5.00","22438","SL-16 DEB","DEBRIS","SMALL","1.00"
"62014379","2020-12-06 11:30:44.000000","Y","2020-12-08T21:27:48.357000","215","0.001242514","28479","SHIYAN 2 (SY-2)","PAYLOAD","LARGE","5.00","34991","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62014649","2020-12-06 11:30:37.000000","Y","2020-12-06T11:53:28.447000","7","0.004152023","29196","COSMOS 860 COOLANT","DEBRIS","SMALL","1.00","14627","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"62014789","2020-12-06 11:30:37.000000","Y","2020-12-08T09:47:33.224000","10","0.001658125","29781","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","12692","COSMOS 1275 DEB","DEBRIS","MEDIUM","1.00"
"62014790","2020-12-06 11:30:39.000000","Y","2020-12-08T01:55:23.868000","75","0.0001523903","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00"
"62015483","2020-12-06 11:30:38.000000","Y","2020-12-08T10:22:43.786000","29","0.0009130988","33791","COSMOS 2251 DEB","DEBRIS","MEDIUM","1.00","38547","NOAA 12 DEB","DEBRIS","SMALL","1.00"
"62015585","2020-12-06 11:30:38.000000","Y","2020-12-06T13:11:25.402000","48","0.0002759581","35037","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","38789","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62015741","2020-12-06 11:30:38.000000","Y","2020-12-06T20:53:50.942000","49","0.001353015","36479","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","26103","TAURUS R/B","ROCKET BODY","LARGE","3.00"
"62016263","2020-12-06 11:30:38.000000","Y","2020-12-08T10:22:43.786000","29","0.0009130988","38547","NOAA 12 DEB","DEBRIS","SMALL","1.00","33791","COSMOS 2251 DEB","DEBRIS","MEDIUM","1.00"
"62016374","2020-12-06 11:30:38.000000","Y","2020-12-06T13:11:25.402000","48","0.0002759581","38789","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","35037","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62017344","2020-12-06 11:30:42.000000","Y","2020-12-09T02:39:31.129000","109","0.0002130475","40999","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","9903","METEOR 1-27","PAYLOAD","LARGE","5.00"
"62019447","2020-12-06 11:30:39.000000","Y","2020-12-08T01:55:23.868000","75","0.0001523903","42231","COSMOS 1275 DEB","DEBRIS","SMALL","1.00","30116","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62022755","2020-12-06 11:30:39.000000","Y","2020-12-07T13:57:06.834000","73","0.001627624","43191","OPS 7613 (P/L 5) DEB","DEBRIS","SMALL","1.00","270048","UNKNOWN","UNKNOWN","","3.00"
"62066855","2020-12-06 16:58:22.000000","Y","2020-12-09T00:43:39.128000","49","0.00721105","405","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00","9044","SL-8 R/B","ROCKET BODY","LARGE","3.00"
"62066870","2020-12-06 16:58:25.000000","Y","2020-12-08T09:46:22.460000","392","0.001641345","1641","OV2-1","PAYLOAD","MEDIUM","5.00","34859","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"62066983","2020-12-06 16:58:22.000000","Y","2020-12-09T00:43:39.128000","49","0.00721105","9044","SL-8 R/B","ROCKET BODY","LARGE","3.00","405","THOR ABLESTAR DEB","DEBRIS","SMALL","1.00"
"62066990","2020-12-06 16:58:23.000000","Y","2020-12-09T02:39:31.129000","129","0.0002246208","9903","METEOR 1-27","PAYLOAD","LARGE","5.00","40999","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62067008","2020-12-06 16:58:21.000000","Y","2020-12-08T09:47:33.221000","9","0.001787233","12692","COSMOS 1275 DEB","DEBRIS","MEDIUM","1.00","29781","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62067120","2020-12-06 16:58:23.000000","Y","2020-12-07T01:55:04.042000","122","0.001331862","16181","COSMOS 1697","PAYLOAD","LARGE","5.00","36348","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"62067271","2020-12-06 16:58:25.000000","Y","2020-12-08T03:12:14.788000","306","0.0001125113","20441","OSCAR 18 (WEBERSAT)","PAYLOAD","MEDIUM","5.00","32106","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62067379","2020-12-06 16:58:24.000000","Y","2020-12-08T16:07:27.403000","177","0.0004498554","25635","ORSTED","PAYLOAD","MEDIUM","5.00","31910","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"62067391","2020-12-06 16:58:24.000000","Y","2020-12-08T11:16:45.106000","240","0.0003015391","25731","SJ-5","PAYLOAD","LARGE","5.00","38725","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
